index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://de.rt.com/international/145753-medienberichte-britische-behorden-bereiten-plan/,https://de.rt.com/international/145753-medienberichte-britische-behorden-bereiten-plan/,0,de.rt.com,Medienberichte: Britische Behörden bereiten Plan mit Stromausfällen für Energieeinsparung vor — RT DE,"London hat einen Plan ausgearbeitet für den Fall, dass Anwohner und Unternehmen von einem Stromausfall betroffen sind. Dieses Worst-Case-Szenario werde im Falle eines kalten Winters und geringerer Energielieferungen aus Europa umgesetzt, berichtet Bloomberg.",https://web.archive.org/web/20220810160809im_/https://cdni.russiatoday.com/deutsch/images/2022.08/article/62f385cd48fbef733d4d2004.jpg,2022-08-10T16:08:09Z,https://web.archive.org/web/20220810160809/https://de.rt.com/international/145753-medienberichte-britische-behorden-bereiten-plan/,,,de,'Winter'
https://www.sueddeutsche.de/bayern/energiekrise-universitaeten-passau-heizen-praesenzlehre-1.5637153,https://www.sueddeutsche.de/bayern/energiekrise-universitaeten-passau-heizen-praesenzlehre-1.5637153,0,www.sueddeutsche.de,Unis in der Energiekrise: Frieren für den Master - Bayern - SZ.de,"Nach dem Krieg mussten Studenten Brennmaterial zur Vorlesung mitbringen. Im Winter könnte es an bayerischen Unis kalt werden. Glosse

",https://www.sueddeutsche.de/image/sz.1.5086012/1200x675?v=1660211613,2022-08-10T18:51:45Z,https://web.archive.org/web/20220810185145/https://www.sueddeutsche.de/bayern/energiekrise-universitaeten-passau-heizen-praesenzlehre-1.5637153,,,de,'Winter'
https://www.n-tv.de/wirtschaft/Sauna-Betreiber-muessen-den-Winter-fuerchten-article23551453.html,https://www.n-tv.de/wirtschaft/Sauna-Betreiber-muessen-den-Winter-fuerchten-article23551453.html,0,www.n-tv.de,Netzagentur erwartet Einschnitte: Sauna-Betreiber müssen den Winter fürchten - n-tv.de,Der Freizeitbereich leidet besonders unter der Energiekrise. Neben Sportstätten müssen nun auch Wellness-Einrichtungen mit Einschränkungen im Winter rechnen. Im Falle einer Gasknappheit könnte auch schon bald der Heizpilz Geschichte sein.,https://bilder1.n-tv.de/img/incoming/crop23551512/4581323659-cImg_16_9-w1200/imago0160140304h.jpg,2022-08-27T18:15:35+02:00,https://web.archive.org/web/20220828084719/https://www.n-tv.de/wirtschaft/Sauna-Betreiber-muessen-den-Winter-fuerchten-article23551453.html,,,de,'Winter'
https://www.spiegel.de/panorama/energiekrise-evangelische-kirche-will-gottesdienste-in-gemeindehaeuser-verlegen-a-b85ac98e-46a5-41f9-a896-c17f5c1dfcd4,https://www.spiegel.de/panorama/energiekrise-evangelische-kirche-will-gottesdienste-in-gemeindehaeuser-verlegen-a-b85ac98e-46a5-41f9-a896-c17f5c1dfcd4,0,www.spiegel.de,Energiekrise: Evangelische Kirche will Gottesdienste in Gemeindehäuser verlegen - DER SPIEGEL,"Um die steigenden Energiekosten abzufedern, sollen im Winter in einigen evangelischen Gemeinden die Kirchen unbeheizt bleiben. Gottesdienste könnten auch in kleineren Räumlichkeiten stattfinden, heißt es.",https://cdn.prod.www.spiegel.de/images/1d92e60a-1641-4f5f-840e-78f8520d9d42_w1280_r1.77_fpx52_fpy47.jpg,2022-08-31T07:16:33+02:00,https://web.archive.org/web/20220831051855/https://www.spiegel.de/panorama/energiekrise-evangelische-kirche-will-gottesdienste-in-gemeindehaeuser-verlegen-a-b85ac98e-46a5-41f9-a896-c17f5c1dfcd4,,,de,'Winter'
https://www.zeit.de/hamburg/2022-08/elbvertiefung-31-08-2022,https://www.zeit.de/hamburg/2022-08/elbvertiefung-31-08-2022,0,www.zeit.de,"Energiekrise: Klopapier war gestern, wir hamstern jetzt Feuerholz! | ZEIT ONLINE","Diesen Sommer kaufen alle Feuerholz, Kaminöfen und elektrische Heizlüfter. Außerdem: Museen wollen Ressourcen sparen, Freibadsaison endet, Corona-Inzidenz sinkt ",https://img.zeit.de/hamburg/2022-08/heizluefter-2/wide__1300x731,2022-08-31T10:00:03+02:00,https://web.archive.org/web/20220907043015/https://www.zeit.de/hamburg/2022-08/elbvertiefung-31-08-2022,,,de,'Sommer'
https://www.dw.com/de/rhein-niedrigwasser-belastet-wirtschaft-immer-mehr/a-62723111,https://www.dw.com/de/rhein-niedrigwasser-belastet-wirtschaft-immer-mehr/a-62723111,0,www.dw.com,Rhein-Niedrigwasser belastet Wirtschaft immer mehr | Wirtschaft | DW | 05.08.2022,"Die wichtigste deutsche Wasserstraße, der Rhein, führt zu wenig Wasser. Der Transport von Gas ist gefährdet, Kohletransporte sind nicht mehr gewährleistet. Produktions-Drosselungen werden nicht mehr ausgeschlossen.",https://static.dw.com/image/62529405_6.jpg,2022-08-05T14:08:10Z,https://web.archive.org/web/20220805140810/https://www.dw.com/de/rhein-niedrigwasser-belastet-wirtschaft-immer-mehr/a-62723111,,,de,'Niedrigwasser'
https://www.faz.net/aktuell/rhein-main/wirtschaft/stromversorgung-in-der-netzleitzentrale-der-suewag-18241296.html,https://www.faz.net/aktuell/rhein-main/wirtschaft/stromversorgung-in-der-netzleitzentrale-der-suewag-18241296.html,0,www.faz.net,Stromversorgung: In der Netzleitzentrale der Süwag,"Fünf Jahre Erfahrung braucht es, um in der Netzleitzentrale des Energieversorgers Süwag die Kontrolle über die Strom- und Gasnetze zu behalten. Bagger und Gewitter bleiben trotzdem unberechenbar.",https://media0.faz.net/ppmedia/aktuell/2154744604/1.8241294/facebook_teaser/alles-im-blick-mitarbeiter-der.jpg,2022-08-14T07:39:09Z,https://web.archive.org/web/20220814073909/https://www.faz.net/aktuell/rhein-main/wirtschaft/stromversorgung-in-der-netzleitzentrale-der-suewag-18241296.html,,,de,'Gewitter'
https://www.wiwo.de/unternehmen/industrie/energiesparmassnahmen-der-industrie-so-bereitet-sich-die-industrie-auf-den-winter-vor/28621250.html,https://www.wiwo.de/unternehmen/industrie/energiesparmassnahmen-der-industrie-so-bereitet-sich-die-industrie-auf-den-winter-vor/28621250.html,0,www.wiwo.de,Gaskrise: Wie die deutsche Industrie Erdgas spart,"Der Winter naht - und die deutsche Industrie muss Energie sparen. Eine Umfrage unter den Dax-Unternehmen zeigt, dass sie sich gut gerüstet sieht.",,2022-08-25T10:33:09Z,https://web.archive.org/web/20220825103309/https://www.wiwo.de/unternehmen/industrie/energiesparmassnahmen-der-industrie-so-bereitet-sich-die-industrie-auf-den-winter-vor/28621250.html,,,de,'Winter'
